,StockCode,Description,ADI,CV2,Class
31,16052,TEATIME PUSH DOWN RUBBER,2.888888888888889,1.9134199134199137,Lumpy demand
32,16053,POPART COL BALLPOINT PEN ASST,4.6,3.68,Lumpy demand
33,16054,POPART RECT PENCIL SHARPENER ASST,3.8461538461538463,2.874902874902874,Lumpy demand
34,16119,FUNKY GIRL ADDRESS BOOK,1.0,0.0,Smooth demand
35,16192,PINK BALLET OPENING CUBE BOX ,1.0,NA,NA
36,16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,1.7857142857142858,0.8017492711370261,Lumpy demand
37,16215,FUNKY GIRLZ MAGNETIC TO DO LIST ,1.0,NA,NA
38,16216,LETTER SHAPE PENCIL SHARPENER,2.0,1.0095238095238095,Lumpy demand
39,16218,CARTOON  PENCIL SHARPENERS,2.019230769230769,1.0290310650887575,Lumpy demand
40,16219,HOUSE SHAPE PENCIL SHARPENER,1.7377049180327868,0.7447306791569088,Lumpy demand
41,16225,RATTLE SNAKE EGGS,1.7377049180327868,0.7447306791569088,Lumpy demand
42,16235,RECYCLED PENCIL WITH RABBIT ERASER,1.1397849462365592,0.14111623143881208,Smooth demand
43,16236,KITTY PENCIL ERASERS,1.1777777777777778,0.17947089947089948,Smooth demand
44,16237,SLEEPING CAT ERASERS,1.029126213592233,0.02940360610263523,Smooth demand
45,16238,PARTY TIME PENCIL ERASERS,1.2325581395348837,0.23477297895902546,Smooth demand
46,16239,BALLERINA HEART DECORATION.,1.5555555555555556,0.5982905982905983,Lumpy demand
47,16254,TRANSPARENT ACRYLIC TAPE DISPENSER,4.125,3.156887755102041,Lumpy demand
48,16259,PIECE OF CAMO STATIONERY SET,2.72972972972973,1.7470270270270274,Lumpy demand
49,17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,4.125,3.1730769230769225,Lumpy demand
50,17003,BROCADE RING PURSE ,1.0816326530612246,0.08241010689990282,Smooth demand
51,17021,NAMASTE SWAGAT INCENSE,1.8333333333333333,0.8418367346938777,Lumpy demand
52,17033,BROCADE PURSESMALL ARCH BUTTON,1.8076923076923077,0.8252508361204014,Lumpy demand
53,17038,PORCELAIN BUDAH INCENSE HOLDER,2.311111111111111,1.3238403451995684,Lumpy demand
54,17039,INLAID WOOD INCENSE HOLDER,1.3214285714285714,0.33035714285714285,Intermittent demand
55,17061,ASSORTED SHAPED STENCIL FOR HENNA,1.0,NA,NA
56,17096,ASSORTED LAQUERED INCENSE HOLDERS,1.6226415094339623,0.6299667036625972,Lumpy demand
57,17174,ASSTD RASTA KEY-CHAINS,15.833333333333334,14.991134751773048,Lumpy demand
58,17178,FLAT PALM T-LIGHT HOLDER,2.5625,1.6015625,Lumpy demand
59,17181,CIRCLE OF FRIENDS CANDLE HOLDER,1.3333333333333333,0.3428571428571429,Intermittent demand
60,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,2.0,1.011764705882353,Lumpy demand
61,18010,ASSORTED FRAGRANCE BATH CONFETTI,1.8,0.8999999999999999,Lumpy demand
62,20615,BLUE POLKADOT PASSPORT COVER,1.325,0.328095238095238,Intermittent demand
63,20616,CHERRY BLOSSOM PASSPORT COVER,1.6825396825396826,0.6890400604686321,Lumpy demand
64,20617,FIRST CLASS PASSPORT COVER ,1.606060606060606,0.6118326118326118,Lumpy demand
65,20618,QUEEN OF THE SKIES PASSPORT COVER ,1.4324324324324325,0.4365508365508366,Intermittent demand
66,20619,TROPICAL PASSPORT COVER ,1.2771084337349397,0.2797475616752725,Smooth demand
67,20620,RED SPOTTY PASSPORT COVER,1.4285714285714286,0.4761904761904762,Intermittent demand
68,20621,ECONOMY PASSPORT COVER ,2.0,1.0256410256410258,Lumpy demand
69,20622,VIPPASSPORT COVER ,1.5588235294117647,0.5641456582633055,Lumpy demand
70,20652,BLUE POLKADOT LUGGAGE TAG ,1.394736842105263,0.39849624060150385,Intermittent demand
71,20653,CHERRY BLOSSOM LUGGAGE TAG,2.3043478260869565,1.3167701863354038,Lumpy demand
72,20654,FIRST CLASS LUGGAGE TAG ,1.6307692307692307,0.6367765567765568,Lumpy demand
73,20655,QUEEN OF SKIES LUGGAGE TAG,1.2804878048780488,0.2831848030018761,Smooth demand
74,20657,TROPICAL LUGGAGE TAG,1.6451612903225807,0.651549025870329,Lumpy demand
75,20658,RED SPOTTY LUGGAGE TAG,1.103448275862069,0.10453720508166968,Smooth demand
76,20659,ECONOMY LUGGAGE TAG,1.5588235294117647,0.5641456582633055,Lumpy demand
77,20660,VIP LUGGAGE TAG ,2.9166666666666665,1.9730392156862746,Lumpy demand
78,20661,BLUE SPOTTY PURSE ,1.8103448275862069,0.8181366047745358,Lumpy demand
79,20662,FIRST CLASS HOLIDAY PURSE ,3.0303030303030303,2.050811141720233,Lumpy demand
80,20663,QUEEN OF THE SKIES HOLIDAY PURSE ,3.2666666666666666,2.2900343642611682,Lumpy demand
81,20664,TROPICAL HOLIDAY PURSE ,3.75,2.7808988764044944,Lumpy demand
82,20665,RED RETROSPOT PURSE ,1.1157894736842104,0.1168922305764411,Smooth demand
83,20666,ECONOMY HOLIDAY PURSE,3.0357142857142856,2.059948979591837,Lumpy demand
84,20667,CHERRY BLOSSOM PURSE,5.0,4.044943820224718,Lumpy demand
85,20668,DISCO BALL CHRISTMAS DECORATION,1.4324324324324325,0.4365508365508366,Intermittent demand
86,20669,RED HEART LUGGAGE TAG,1.358974358974359,0.3623931623931625,Intermittent demand
87,20670,VIP HOLIDAY PURSE,3.1875,2.2091584158415842,Lumpy demand
88,20671,BLUE TEATIME PRINT BOWL ,1.08,0.08150943396226414,Smooth demand
89,20672,PINK TEATIME PRINT BOWL,1.2727272727272727,0.2937062937062937,Smooth demand
90,20673,STRAWBERRIES PRINT BOWL,1.0,NA,NA
91,20674,GREEN POLKADOT BOWL,1.029126213592233,0.02940360610263523,Smooth demand
92,20675,BLUE POLKADOT BOWL,1.0192307692307692,0.01941391941391941,Smooth demand
93,20676,RED RETROSPOT BOWL,1.0192307692307692,0.01941391941391941,Smooth demand
94,20677,PINK POLKADOT BOWL,1.0192307692307692,0.01941391941391941,Smooth demand
95,20678,LARGE BLACK DIAMANTE HAIRSLIDE,1.0,NA,NA
96,20679,EDWARDIAN PARASOL RED,1.029126213592233,0.02940360610263523,Smooth demand
97,20680,PINK FLOWERS CHILDS UMBRELLA,2.3333333333333335,1.5555555555555558,Lumpy demand
98,20681,PINK SPOTTY CHILDS UMBRELLA,1.0307692307692307,0.03123543123543124,Smooth demand
99,20682,RED RETROSPOT CHILDRENS UMBRELLA,1.029126213592233,0.02940360610263523,Smooth demand
100,20683,RAIN GIRL CHILDS UMBRELLA,1.0,NA,NA
101,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1.2647058823529411,0.26782006920415224,Smooth demand
102,20685,DOORMAT RED RETROSPOT,1.029126213592233,0.02940360610263523,Smooth demand
103,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1.2619047619047619,0.2643990929705215,Smooth demand
104,20688,BEAUTY SPEED EXPRESSO CUPS,2.6666666666666665,1.7777777777777777,Lumpy demand
105,20689,RETRO SISTERS EXPRESSO CUPS,1.6,0.6193548387096774,Lumpy demand
106,20692,FLORAL ELEPHANT SOFT TOY,1.28125,0.28828124999999993,Smooth demand
107,20693,FLORAL DINOSAUR GREEN,1.6666666666666667,0.7142857142857144,Lumpy demand
108,20694,FLORAL PINK MONSTER,2.810810810810811,1.8283914982944107,Lumpy demand
109,20695,FLORAL BLUE MONSTER,3.433333333333333,2.4571895424836603,Lumpy demand
110,20696,FLORAL SOFT CAR TOY,2.4285714285714284,1.442715700141443,Lumpy demand
111,20697,LITTLE GREEN MONSTER SOFT TOY,6.0588235294117645,5.108419838523644,Lumpy demand
112,20698,LITTLE PINK MONSTER SOFT TOY,5.157894736842105,4.200759631036355,Lumpy demand
113,20699,MOUSEY LONG LEGS SOFT TOY,2.2083333333333335,1.21984126984127,Lumpy demand
114,20700,GREEN CAT FLORAL CUSHION COVER ,1.8627450980392157,0.8719232373800585,Lumpy demand
115,20701,PINK CAT FLORAL CUSHION COVER ,3.9523809523809526,2.9883855981416962,Lumpy demand
116,20702,PINK PADDED MOBILE,1.2820512820512822,0.2849002849002849,Smooth demand
117,20703,BLUE PADDED SOFT MOBILE,1.469387755102041,0.4759988502443231,Intermittent demand
118,20704,MR ROBOT SOFT TOY,2.25531914893617,1.2672745694022292,Lumpy demand
119,20705,MRS ROBOT SOFT TOY,2.625,1.6406250000000004,Lumpy demand
120,20707,CRAZY DAISY HEART DECORATION,1.4324324324324325,0.4365508365508366,Intermittent demand
121,20711,JUMBO BAG TOYS ,1.0194174757281553,0.019604182225541448,Smooth demand
122,20712,JUMBO BAG WOODLAND ANIMALS,1.092783505154639,0.09366715758468336,Smooth demand
123,20713,JUMBO BAG OWLS,1.1521739130434783,0.15362318840579708,Smooth demand
124,20714,POSY SHOPPER BAG,1.4,0.4666666666666666,Intermittent demand
125,20715,LITTLE FLOWER SHOPPER BAG,1.0,NA,NA
126,20716,PARTY FOOD SHOPPER BAG,1.1369863013698631,0.138656866020715,Smooth demand
127,20717,STRAWBERRY SHOPPER BAG,1.0192307692307692,0.01941391941391941,Smooth demand
128,20718,RED RETROSPOT SHOPPER BAG,1.0192307692307692,0.01941391941391941,Smooth demand
129,20719,WOODLAND CHARLOTTE BAG,1.029126213592233,0.02940360610263523,Smooth demand
130,20721,OWLS CHARLOTTE BAG,1.0,NA,NA
131,20723,STRAWBERRY CHARLOTTE BAG,1.0192307692307692,0.01941391941391941,Smooth demand
132,20724,RED RETROSPOT CHARLOTTE BAG,1.0192307692307692,0.01941391941391941,Smooth demand
133,20725,LUNCH BAG RED RETROSPOT,1.0192307692307692,0.01941391941391941,Smooth demand
134,20726,LUNCH BAG WOODLAND,1.0192307692307692,0.01941391941391941,Smooth demand
135,20727,LUNCH BAG  BLACK SKULL.,1.0192307692307692,0.01941391941391941,Smooth demand
136,20728,LUNCH BAG CARS BLUE,1.0192307692307692,0.01941391941391941,Smooth demand
137,20729,RED SPOTTY CANDY BAG,1.2083333333333333,0.21577380952380953,Smooth demand
138,20730,STRAWBERRY CANDY BAG,1.6666666666666667,0.6837606837606837,Lumpy demand
139,20731,POSY CANDY BAG,1.9285714285714286,0.9401785714285714,Lumpy demand
140,20733,GOLD MINI TAPE MEASURE ,1.308641975308642,0.31158142269253375,Smooth demand
141,20734,SILVER MINI TAPE MEASURE ,1.2241379310344827,0.22733990147783248,Smooth demand
142,20735,BLACK MINI TAPE MEASURE ,1.5588235294117647,0.5641456582633055,Lumpy demand
143,20736,PINK MINI TAPE MEASURE ,1.875,0.9375000000000003,Lumpy demand
144,20737,RED MINI TAPE MEASURE ,1.0,NA,NA
145,20738,GREEN MINI TAPE MEASURE ,1.4324324324324325,0.44074844074844083,Intermittent demand
146,20739,*USB Office Glitter Lamp,1.0,NA,NA
147,20747,PICCADILLY TEA SET,1.1428571428571428,0.1490683229813664,Smooth demand
148,20748,KENSINGTON COFFEE SET,1.5909090909090908,0.596590909090909,Lumpy demand
149,20749,ASSORTED COLOUR MINI CASES,1.0392156862745099,0.039589169000933705,Smooth demand
150,20750,RED RETROSPOT MINI CASES,1.029126213592233,0.02940360610263523,Smooth demand
151,20751,FUNKY WASHING UP GLOVES ASSORTED,1.0294117647058822,0.02969457013574661,Smooth demand
152,20752,BLUE POLKADOT WASHING UP GLOVES,1.1428571428571428,0.14424410540915394,Smooth demand
153,20753,RETRO PINK SPOT WASHING UP GLOVES,1.1428571428571428,0.163265306122449,Smooth demand
154,20754,RETROSPOT RED WASHING UP GLOVES,1.0198019801980198,0.019996117258784696,Smooth demand
155,20755,BLUE PAISLEY POCKET BOOK,1.9811320754716981,0.9905660377358492,Lumpy demand
156,20756,GREEN FERN POCKET BOOK,3.25,2.2718446601941746,Lumpy demand
157,20757,RED DAISY POCKET BOOK ,2.575,1.5904411764705886,Lumpy demand
158,20758,ABSTRACT CIRCLES POCKET BOOK,2.0384615384615383,1.048351648351648,Lumpy demand
159,20759,CHRYSANTHEMUM POCKET BOOK ,2.888888888888889,1.9072276159654802,Lumpy demand
160,20760,GARDEN PATH POCKET BOOK,2.3636363636363638,1.376875551632833,Lumpy demand
161,20761,BLUE PAISLEY SKETCHBOOK,1.4722222222222223,0.4767195767195769,Intermittent demand
162,20762,GREEN FERN SKETCHBOOK ,1.6307692307692307,0.6367765567765568,Lumpy demand
163,20763,DAISY SKETCHBOOK ,2.234042553191489,1.2459083469721768,Lumpy demand
164,20764,ABSTRACT CIRCLES SKETCHBOOK ,1.3417721518987342,0.34502712477396025,Intermittent demand
165,20765,CHRYSANTHEMUM SKETCHBOOK ,1.5820895522388059,0.5876332622601281,Lumpy demand
166,20766,GARDEN PATH SKETCHBOOK,1.4788732394366197,0.4834777898158179,Intermittent demand
167,20767,BLUE PAISLEY JOURNAL ,1.308641975308642,0.31158142269253375,Smooth demand
168,20768,GREEN FERN JOURNAL ,1.5142857142857142,0.5191836734693879,Lumpy demand
169,20769,DAISY JOURNAL ,2.234042553191489,1.2459083469721768,Lumpy demand
170,20770,ABSTRACT CIRCLE JOURNAL ,1.3506493506493507,0.3540537132770143,Intermittent demand
171,20771,CHRYSANTHEMUM  JOURNAL,1.5820895522388059,0.5876332622601281,Lumpy demand
172,20772,GARDEN PATH JOURNAL,1.5588235294117647,0.5641456582633055,Lumpy demand
173,20773,BLUE PAISLEY NOTEBOOK,1.6491228070175439,0.6561026221467646,Lumpy demand
174,20774,GREEN FERN NOTEBOOK,1.7962962962962963,0.8045910493827161,Lumpy demand
175,20775,DAISY NOTEBOOK ,1.9272727272727272,0.936103896103896,Lumpy demand
176,20776,ABSTRACT CIRCLES NOTEBOOK,1.4482758620689655,0.45920941968040374,Intermittent demand
177,20777,CHRYSANTHEMUM NOTEBOOK,1.5588235294117647,0.5641456582633055,Lumpy demand
178,20778,GARDEN PATH NOTEBOOK ,1.7619047619047619,0.772341813437704,Lumpy demand
179,20780,BLACK EAR MUFF HEADPHONES,2.5853658536585367,1.6004645760743317,Lumpy demand
180,20781,GOLD EAR MUFF HEADPHONES,2.789473684210526,1.8065162907268175,Lumpy demand
181,20782,CAMOUFLAGE EAR MUFF HEADPHONES,2.9444444444444446,1.9629629629629632,Lumpy demand
182,20783,HEART EAR MUFF HEADPHONES,1.7272727272727273,0.7469287469287468,Lumpy demand
183,20784,RED RETRO BAR STOOL,1.9583333333333333,0.9791666666666671,Lumpy demand
184,20785,FUSCHIA RETRO BAR STOOL,2.4615384615384617,1.4847374847374843,Lumpy demand
185,20786,BLACK RETRO BAR STOOL,2.1052631578947367,1.1336032388663968,Lumpy demand
186,20787,BLUE RETRO BAR STOOL,2.3125,1.348958333333333,Lumpy demand
187,20791,BLUE TILED SET OF 3 DRAWERS,1.0,NA,NA
188,20793,BLUE TILED TRAY,4.65,3.6896739130434786,Lumpy demand
189,20794,BLUE  TILE HOOK,2.4634146341463414,1.478048780487805,Lumpy demand
190,20795,LARGE BLUE PROVENCAL CERAMIC BALL,4.2,3.230769230769231,Lumpy demand
191,20796,SMALL BLUE PROVENCAL CERAMIC BALL,5.315789473684211,4.358947368421052,Lumpy demand
192,20798,CLEAR MILKSHAKE GLASS,1.4523809523809523,0.4599206349206349,Intermittent demand
193,20799,PINK MILKSHAKE GLASS,2.9375,1.9796195652173914,Lumpy demand
194,20800,LARGE GLASS SUNDAE DISH CLEAR,2.4,1.5272727272727276,Lumpy demand
195,20801,LARGE PINK GLASS SUNDAE DISH,1.5777777777777777,0.5860317460317459,Lumpy demand
196,20802,SMALL GLASS SUNDAE DISH CLEAR,1.4305555555555556,0.43477668845315903,Intermittent demand
197,20803,SMALL PINK GLASS SUNDAE DISH,1.553191489361702,0.5608747044917257,Lumpy demand
198,20804,GLASS CHICKEN BUTTER DISH,1.9375,0.96875,Lumpy demand
199,20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,4.5,3.9375000000000004,Lumpy demand
200,20814,SILVER FINCH DECORATION,2.1666666666666665,1.2638888888888886,Lumpy demand
201,20816,GOLD FLOWER CUSHION COVER ,10.833333333333334,9.986979166666663,Lumpy demand
202,20818,GOLD TEDDY BEAR,3.75,2.787162162162162,Lumpy demand
203,20819,SILVER TEDDY BEAR,2.441860465116279,1.4557245080500893,Lumpy demand
204,20820,SILVER LOOKING MIRROR,8.0,7.111111111111111,Lumpy demand
205,20821,GOLDIE LOOKING MIRROR,4.434782608695652,3.4687903572965992,Lumpy demand
206,20822,SILVER WINE GOBLET,1.0,NA,NA
207,20823,GOLD WINE GOBLET,6.153846153846154,5.219084712755598,Lumpy demand
208,20825,GOLD WINE GLASS,10.0,9.183673469387754,Lumpy demand
209,20826,SILVER APERITIF GLASS,7.0,6.078947368421053,Lumpy demand
210,20827,GOLD APERITIF GLASS,10.428571428571429,9.559523809523808,Lumpy demand
211,20828,GLITTER BUTTERFLY CLIPS,1.0392156862745099,0.039589169000933705,Smooth demand
212,20829,GLITTER HANGING BUTTERFLY STRING,1.0392156862745099,0.039589169000933705,Smooth demand
213,20830,SILVER PHOTO FRAME,1.7777777777777777,0.7859649122807019,Lumpy demand
214,20831,GOLD PHOTO FRAME,2.0,1.0095238095238095,Lumpy demand
215,20832,RED FLOCK LOVE HEART PHOTO FRAME,1.6825396825396826,0.6890400604686321,Lumpy demand
216,20833,SHAKER THROW  QUILTED,3.75,2.946428571428571,Lumpy demand
217,20835,FRENCH LATTICE CUSHION COVER ,9.88888888888889,8.989898989898991,Lumpy demand
218,20836,FRENCH PAISLEY CUSHION COVER,4.7894736842105265,3.83157894736842,Lumpy demand
219,20837,FRENCH FLORAL CUSHION COVER ,7.357142857142857,6.419467787114848,Lumpy demand
220,20838,FRENCH LATTICE CUSHION COVER ,2.823529411764706,1.8427244582043343,Lumpy demand
221,20839,FRENCH PAISLEY CUSHION COVER ,2.234042553191489,1.2459083469721768,Lumpy demand
222,20840,FRENCH FLORAL CUSHION COVER ,2.311111111111111,1.3238403451995684,Lumpy demand
223,20845,ZINC HEART LATTICE 2 WALL PLANTER,5.0,4.044943820224718,Lumpy demand
224,20846,ZINC HEART LATTICE T-LIGHT HOLDER,1.3333333333333333,0.33656957928802594,Intermittent demand
225,20847,ZINC HEART LATTICE CHARGER LARGE,4.16,3.1906796116504856,Lumpy demand
226,20848,ZINC HEART LATTICE CHARGER SMALL,8.333333333333334,7.40740740740741,Lumpy demand
227,20849,ZINC HEART LATTICE DOUBLE PLANTER,2.6315789473684212,1.6648764769065518,Lumpy demand
228,20850,ZINC HEART LATTICE PLANTER BOWL,3.0,2.0454545454545454,Lumpy demand
229,20851,ZINC HEART LATTICE TRAY OVAL ,3.1739130434782608,2.204106280193237,Lumpy demand
230,20854,BLUE PATCH PURSE PINK HEART,1.391304347826087,0.39751552795031053,Intermittent demand
231,20855,PINK PATCH PURSE BLUE HEART,1.6153846153846154,0.6303939962476547,Lumpy demand
232,20856,DENIM PATCH PURSE PINK BUTTERFLY,1.5084745762711864,0.5142526964560864,Lumpy demand
233,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1.5238095238095237,0.5321239606953893,Lumpy demand
234,20858,SILVER PURSE GOLD PINK BUTTERFLY,1.0,NA,NA
235,20860,GOLD COSMETICS BAG WITH BUTTERFLY,4.111111111111111,3.1975308641975304,Lumpy demand
236,20861,GOLD COSMETIC BAG PINK STAR,4.5,3.566037735849057,Lumpy demand
237,20862,PINK PATCH PENCIL CASE BLUE HEART,1.9375,0.96875,Lumpy demand
238,20863,BLUE PATCH PENCIL CASE PINK HEART,1.4230769230769231,0.4348290598290598,Intermittent demand
239,20864,DENIM PATCH PENCIL CASE BUTTERFLY,2.611111111111111,1.6461352657004829,Lumpy demand
240,20865,PATCHWORK PENCIL CASE BUTTERFLY ,1.7222222222222223,0.7462962962962962,Lumpy demand
241,20866,BLUE ROSE FABRIC MIRROR,1.5142857142857142,0.5191836734693879,Lumpy demand
242,20867,PINK ROSE FABRIC MIRROR,1.8928571428571428,0.9013605442176872,Lumpy demand
243,20868,SILVER FABRIC MIRROR,2.5238095238095237,1.5383219954648522,Lumpy demand
244,20869,GOLD FABRIC MIRROR,2.789473684210526,1.8065162907268175,Lumpy demand
245,20870,OPULENT VELVET CANDLE IN BOX,1.3333333333333333,0.4444444444444444,Intermittent demand
246,20871,OPULENT VELVET SET/3 CANDLES,1.5277777777777777,0.5375514403292181,Lumpy demand
247,20877,MODERN CHRISTMAS BAUBLE CANDLE ,1.0,NA,NA
248,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,2.65,1.6817307692307686,Lumpy demand
249,20879,TREE OF NOAH FESTIVE SCENTED CANDLE,1.0,0.0,Smooth demand
250,20881,MODERN CHRISTMAS TREE CANDLE,1.0,NA,NA
251,20882,MODERN CHRISTMAS TREE CANDLE,1.0,NA,NA
252,20884,MODERN CHRISTMAS TREE CANDLE ,1.0,NA,NA
253,20885,BOX OF 3 PEBBLE CANDLES,1.0,NA,NA
254,20886,BOX OF 9 PEBBLE CANDLES,1.120879120879121,0.12207594385812205,Smooth demand
255,20887,BOX OF 6 PEBBLE CANDLES,1.3333333333333333,0.4444444444444444,Intermittent demand
256,20888,SET 3 JARDIN DE FEMME SCENT CANDLES,1.5454545454545454,0.5795454545454545,Lumpy demand
257,20889,JARDIN DE FEMME SCENTED CANDLE,1.8888888888888888,0.9444444444444442,Lumpy demand
258,20890,SMALL GLASS ROSE SCENTED CANDLE,3.5,2.692307692307692,Lumpy demand
259,20891,LARGE GLASS ROSE SCENTED CANDLE ,5.0,4.285714285714284,Lumpy demand
260,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,1.9310344827586208,0.9479623824451411,Lumpy demand
261,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,2.1875,1.1989182692307694,Lumpy demand
262,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,2.441860465116279,1.4557245080500893,Lumpy demand
263,20895,VINTAGE NOTEBOOK FRENCH LETTER ,2.25,1.4062500000000007,Lumpy demand
264,20896,VINTAGE NOTEBOOK PINK FLOWER,3.3636363636363638,2.429292929292929,Lumpy demand
265,20897,VINTAGE NOTEBOOK PARIS DAYS,2.090909090909091,1.1028971028971029,Lumpy demand
266,20898,VINTAGE NOTEBOOK TRAVELOGUE,3.09375,2.1151147959183665,Lumpy demand
267,20899,VINTAGE NOTEBOOK RED ROSE,2.3,1.3590909090909091,Lumpy demand
268,20901,VINTAGE KEEPSAKE BOX PINK FLOWER,3.0294117647058822,2.0493079584775082,Lumpy demand
269,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1.5084745762711864,0.5142526964560864,Lumpy demand
270,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2.106382978723404,1.1176726009552755,Lumpy demand
271,20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,3.0,2.25,Lumpy demand
272,20906,VINTAGE NOTEBOOK BEAUTY GIRL,2.6923076923076925,1.7168338907469338,Lumpy demand
273,20910,VINTAGE PHOTO ALBUM PARIS DAYS,1.5277777777777777,0.5375514403292181,Lumpy demand
274,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,1.1666666666666667,0.1944444444444445,Smooth demand
275,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1.0192307692307692,0.01941391941391941,Smooth demand
276,20931,BLUE POT PLANT CANDLE ,1.4583333333333333,0.4627403846153847,Intermittent demand
277,20932,PINK POT PLANT CANDLE,1.875,0.8834134615384615,Lumpy demand
278,20933,YELLOW POT PLANT CANDLE,3.3125,2.3345238095238097,Lumpy demand
279,20934,SET/3 POT PLANT CANDLES,2.6578947368421053,1.6744736842105263,Lumpy demand
280,20935,ROUND CACTUS CANDLE,4.08,3.11049504950495,Lumpy demand
281,20936,FORKED CACTUS CANDLE,2.0,1.0095238095238095,Lumpy demand
282,20939,ORANGE CANDLE,1.0,NA,NA
283,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,1.0,NA,NA
284,20941,FROG CANDLE,1.4736842105263157,0.4793912492073557,Intermittent demand
285,20942,SET/6 GINGERBREAD TREE T-LIGHTS,1.3333333333333333,0.4444444444444444,Intermittent demand
286,20943,SET/6 GINGERBREAD STAR T-LIGHTS,2.238095238095238,1.265010351966874,Lumpy demand
287,20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,2.1666666666666665,1.1895424836601307,Lumpy demand
288,20952,PORCELAIN CHERUB BELL SMALL,3.0,2.0400000000000005,Lumpy demand
289,20953,PORCELAIN CHERUB BELL LARGE,6.333333333333333,5.4774774774774775,Lumpy demand
290,20954,*USB Office Mirror Ball,27.5,26.99074074074074,Lumpy demand
291,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1.5142857142857142,0.5191836734693879,Lumpy demand
292,20957,PORCELAIN HANGING BELL SMALL,2.6923076923076925,1.7420814479638005,Lumpy demand
